"Repository Name","Description"
"https://github.com/OneNoteDev/WebClipper","The OneNote Web Clipper extension"
"https://github.com/OneNoteDev/iOS-REST-API-Explorer","View and run the REST APIs that read
"https://github.com/OneNoteDev/msgraphodata.net","Fork of ODatalib for use of MSGraph v-team and workloads onboarding to MSGraph.  Do not delete without talking to GarethJ and Dan Kershaw"
"https://github.com/OneNoteDev/office-js-snippet-explorer","Simple web application for browsing
"https://github.com/OneNoteDev/parquet-dotnet","Apache Parquet for modern .NET"
"https://github.com/PowerBI/Integrate-a-report-into-an-app","We moved this repo to https://github.com/Microsoft/PowerBI-CSharp/tree/master/samples/webforms/embed-a-report-into-an-app"
"https://github.com/PowerBI/Integrate-a-tile-into-an-app","We moved this repo to https://github.com/Microsoft/PowerBI-CSharp/tree/master/samples/webforms/embed-a-tile-into-an-app"
"https://github.com/PowerBI/Power-BI-for-chrome","PowerBI Power BI for chrom implements a Chrome Browser extension that can send data to Power BI using the Microsoft Power BI REST API. Source:Microsoft Power BI Team"
"https://github.com/PowerBI/getting-started-for-dotnet","We moved this repo to https://github.com/Microsoft/PowerBI-CSharp/tree/master/samples/consoleapp/getting-started-for-dotnet"
"https://github.com/PowerBI/getting-started-for-dotnet-import","My moved this repo to https://github.com/Microsoft/PowerBI-CSharp/tree/master/samples/consoleapp/getting-started-for-dotnet-import"
"https://github.com/PowerBI/getting-started-web-app-asp.net","We moved this repo to https://github.com/Microsoft/PowerBI-CSharp/tree/master/samples/webforms/get-started-web-app-asp.net"
"https://github.com/PowerShell/AWSBootStrapper",
"https://github.com/PowerShell/ActiveDirectoryCSDsc","This DSC Resource module can be used to install or uninstall Active Directory Certificate Services components in Windows Server."
"https://github.com/PowerShell/Announcements","PowerShell Team Announcements"
"https://github.com/PowerShell/AuditPolicyDsc",
"https://github.com/PowerShell/AwsDscToolkit","AWS DSC Toolkit"
"https://github.com/PowerShell/AzurePSDrive","Navigate Azure Resources Just like A FileSystem"
"https://github.com/PowerShell/CertificateDsc","This DSC Resource module can be used to simplify administration of certificates on a Windows Server."
"https://github.com/PowerShell/CimPSDrive","SHiPS based provider to navigate CIM classes and namespaces"
"https://github.com/PowerShell/ComputerManagementDsc",
"https://github.com/PowerShell/ContainerProvider",ContainerImageProvider
"https://github.com/PowerShell/DFSDsc","DSC Resource for configuring Windows Distributed File System (Replication and Namespaces)"
"https://github.com/PowerShell/DSCPullServer",DSCPullServer
"https://github.com/PowerShell/Demo_CI",
"https://github.com/PowerShell/DscConfiguration.Tests","Test automation scripts for evaluating the quality of DSC Configurations using Azure virtual machines and Azure Automation DSC."
"https://github.com/PowerShell/DscConfigurations",
"https://github.com/PowerShell/DscResource.Tests","Common meta tests for PowerShell DSC resources repositories."
"https://github.com/PowerShell/DscResources","Central repository for PowerShell Desired State Configuration (DSC) resources."
"https://github.com/PowerShell/EditorSyntax","Syntax highlighting files for editors (VSCode
"https://github.com/PowerShell/GPRegistryPolicy",
"https://github.com/PowerShell/GPRegistryPolicyParser",
"https://github.com/PowerShell/Hardware-Management-Module",
"https://github.com/PowerShell/ISEAddOnExamples",
"https://github.com/PowerShell/JEA","Just Enough Administration"
"https://github.com/PowerShell/LibPSL-Native",
"https://github.com/PowerShell/LibreSSL",
"https://github.com/PowerShell/MMI",
"https://github.com/PowerShell/Microsoft.PowerShell.Archive","Archive PowerShell module contains cmdlets for working with ZIP archives"
"https://github.com/PowerShell/NetworkingDsc",
"https://github.com/PowerShell/ODataUtils","PowerShell Module to generate cmdlets from an OData endpoint"
"https://github.com/PowerShell/OfficeOnlineServerDsc",
"https://github.com/PowerShell/Operation-Validation-Framework",
"https://github.com/PowerShell/PSCloudShell","Documentation for limited preview of PowerShell in Azure Cloud Shell"
"https://github.com/PowerShell/PSDscResources",
"https://github.com/PowerShell/PSPrivateGallery","DSC Resources and Configurations to deploy and manage Private PowerShell Gallery"
"https://github.com/PowerShell/PSReadLine","A bash inspired readline implementation for PowerShell"
"https://github.com/PowerShell/PSRelease",
"https://github.com/PowerShell/PSScriptAnalyzer","Download ScriptAnalyzer from PowerShellGallery"
"https://github.com/PowerShell/PSSwagger","The cmdlet generator from OpenAPI (f.k.a Swagger) specification"
"https://github.com/PowerShell/PackageManagementProviderResource","Modules with DSC resources for the PackageManagement(aka OneGet) providers."
"https://github.com/PowerShell/Phosphor","A library and PowerShell module for generating user interfaces from PowerShell modules"
"https://github.com/PowerShell/Plaster","Plaster is a template-based file and project generator written in PowerShell."
"https://github.com/PowerShell/PlasterBuild","Provides common build tasks for PowerShell module projects"
"https://github.com/PowerShell/Polaris","A cross-platform
"https://github.com/PowerShell/PowerShell","PowerShell for every system!"
"https://github.com/PowerShell/PowerShell-Blog-Samples","Samples for the PowerShell blog"
"https://github.com/PowerShell/PowerShell-Docker","Repository for building PowerShell Docker images"
"https://github.com/PowerShell/PowerShell-Docs","The official PowerShell documentation sources"
"https://github.com/PowerShell/PowerShell-IoT","Interact with I2C
"https://github.com/PowerShell/PowerShell-Native",
"https://github.com/PowerShell/PowerShell-RFC","RFC documents for community feedback on design changes and improvements to PowerShell"
"https://github.com/PowerShell/PowerShell-Snap",
"https://github.com/PowerShell/PowerShell-Tests","Pester based tests for testing PowerShell"
"https://github.com/PowerShell/PowerShellEditorServices","A common platform for PowerShell development support in any editor or application!"
"https://github.com/PowerShell/PowerShellForGitHub","Microsoft PowerShell wrapper for GitHub API"
"https://github.com/PowerShell/PowerShellGallery",
"https://github.com/PowerShell/PowerShellGet","PowerShellGet is the Package Manager for PowerShell"
"https://github.com/PowerShell/PowerShellModuleCoverage","Track issues related to using Windows PowerShell modules with PowerShell Core 6"
"https://github.com/PowerShell/PowerShellStandard",
"https://github.com/PowerShell/PrivateCloud.DiagnosticInfo",
"https://github.com/PowerShell/Remotely","Enable remote execution of scripts.  Works with Pester."
"https://github.com/PowerShell/SHiPS","Simple Hierarchy in PowerShell - developing PowerShell provider got so much easier"
"https://github.com/PowerShell/SILDeploymentHelper",
"https://github.com/PowerShell/SecurityPolicyDsc","A wrapper around secedit.exe to configure local security policies"
"https://github.com/PowerShell/SharePointDsc","The SharePointDsc PowerShell module provides DSC resources that can be used to deploy and manage a SharePoint farm"
"https://github.com/PowerShell/SmartPackageProvider","A PackageManagement provider to find and install packages using search engines"
"https://github.com/PowerShell/SqlServerDsc","This module contains DSC resources for deployment and configuration of SQL Server."
"https://github.com/PowerShell/StorageDsc","This DSC Resource module is used to manage storage on Windows Servers."
"https://github.com/PowerShell/SystemLocaleDsc","DSC Resource for configuring Windows System Locale"
"https://github.com/PowerShell/TemplateConfig","Provides template for organizing DSC configuration scripts and supporting modules"
"https://github.com/PowerShell/WSAProvider","A PackageManagement provider to find and install packages for Appx based packaging format"
"https://github.com/PowerShell/Whitepapers","Staging area for new documents and whitepapers"
"https://github.com/PowerShell/Win32-OpenSSH","Win32 port of OpenSSH"
"https://github.com/PowerShell/WindowsCompatibility","Module to add additional .Net classes and PowerShell Modules to PSCore6"
"https://github.com/PowerShell/WindowsPowerShellCompatibilityPack","Module to add additional .Net classes and PowerShell Modules to PSCore6"
"https://github.com/PowerShell/WmiNamespaceSecurity","DSC Resource to manage WMI Namespace Security"
"https://github.com/PowerShell/azure-powershell","Microsoft Azure PowerShell"
"https://github.com/PowerShell/cpprestsdk","The C++ REST SDK is a Microsoft project for cloud-based client-server communication in native code using a modern asynchronous C++ API design. This project aims to help C++ developers connect to and interact with services."
"https://github.com/PowerShell/generator-powershell","Create PowerShell modules and scripts using Yeoman!"
"https://github.com/PowerShell/openssh-portable","Portable OpenSSH
"https://github.com/PowerShell/platyPS","Write PowerShell External Help in Markdown"
"https://github.com/PowerShell/powerShell-Docs.de-de",
"https://github.com/PowerShell/powerShell-Docs.es-es",
"https://github.com/PowerShell/powerShell-Docs.fr-fr",
"https://github.com/PowerShell/powerShell-Docs.it-it",
"https://github.com/PowerShell/powerShell-Docs.ja-jp",
"https://github.com/PowerShell/powerShell-Docs.ko-kr",
"https://github.com/PowerShell/powerShell-Docs.pt-br",
"https://github.com/PowerShell/powerShell-Docs.ru-ru",
"https://github.com/PowerShell/powerShell-Docs.zh-cn",
"https://github.com/PowerShell/powerShell-Docs.zh-tw",
"https://github.com/PowerShell/pscore-docs-dotnet",
"https://github.com/PowerShell/psl-omi-provider","PSRP Linux support library"
"https://github.com/PowerShell/psl-pester","Fork of Pester for compatibility with PowerShell on Linux."
"https://github.com/PowerShell/underhanded-powershell","Underhanded PowerShell Contest Repository"
"https://github.com/PowerShell/vscode-powershell","Provides PowerShell language and debugging support for Visual Studio Code"
"https://github.com/PowerShell/vscode-powershellise-keybindings","A Visual Studio Code extension that configures PowerShell ISE keybindings."
"https://github.com/PowerShell/xActiveDirectory",
"https://github.com/PowerShell/xAdcsDeployment","This DSC Resource module can be used to install or uninstall Active Directory Certificate Services components in Windows Server."
"https://github.com/PowerShell/xAzure",
"https://github.com/PowerShell/xAzurePack",
"https://github.com/PowerShell/xAzureStorage",
"https://github.com/PowerShell/xBitlocker",
"https://github.com/PowerShell/xCertificate","This DSC Resource module can be used to simplify administration of certificates on a Windows Server."
"https://github.com/PowerShell/xChrome",
